price,competitor_price,demand,season,promotion,stock,rating,competitor_stock
153.29,167.79,368.0,Regular,0,198,3.73,0
87.99,74.71,402.0,Regular,0,107,3.96,0
51.5,44.57,592.0,Holiday,0,163,3.7,0
158.52,145.41,353.0,Regular,1,30,4.78,1
130.35,134.4,394.0,Regular,1,183,4.8,1
175.42,183.91,481.0,Holiday,1,20,3.45,1
173.21,165.89,458.0,Holiday,1,40,4.51,1
176.5,178.08,416.0,Holiday,1,191,3.21,0
122.76,130.4,369.0,Regular,1,119,3.06,1
100.04,96.9,360.0,Regular,1,184,4.67,1
168.73,182.89,336.0,Regular,0,25,3.26,1
117.69,128.56,424.0,Weekend,0,161,3.31,1
77.52,60.1,452.0,Weekend,1,112,4.21,0
178.25,183.09,347.0,Regular,1,148,4.63,1
182.38,171.8,380.0,Weekend,1,155,3.38,0
119.95,122.25,329.0,Regular,0,130,3.23,1
61.35,79.63,460.0,Regular,1,63,3.15,1
108.17,123.34,478.0,Holiday,1,142,3.05,1
170.53,166.71,336.0,Weekend,0,106,3.23,1
185.27,176.93,323.0,Regular,0,122,4.89,0
80.52,69.9,420.0,Weekend,0,124,3.19,1
60.05,61.35,452.0,Regular,1,94,4.2,1
181.6,166.17,260.0,Weekend,1,174,4.84,0
108.41,110.38,446.0,Regular,1,55,4.26,1
131.26,111.32,306.0,Regular,0,189,3.07,1
195.21,188.16,297.0,Regular,1,167,4.19,0
59.98,48.78,455.0,Weekend,0,27,4.81,0
147.25,166.1,428.0,Regular,0,65,3.65,1
61.12,70.21,511.0,Holiday,0,119,3.63,0
106.32,100.31,372.0,Weekend,1,71,3.5,0
170.57,154.29,275.0,Weekend,0,45,4.01,1
115.02,115.69,455.0,Holiday,0,54,3.48,1
199.58,188.12,245.0,Weekend,0,150,4.45,1
133.86,135.32,375.0,Weekend,0,142,4.29,1
98.17,111.59,454.0,Regular,1,151,3.8,1
83.02,87.65,439.0,Regular,0,81,4.45,1
102.58,107.93,460.0,Weekend,1,83,3.2,1
105.88,107.52,418.0,Regular,1,197,4.5,0
60.31,77.4,652.0,Holiday,0,166,4.21,1
105.44,122.71,433.0,Weekend,1,190,4.26,1
119.64,120.14,388.0,Regular,0,101,3.13,1
158.41,150.64,495.0,Holiday,1,33,4.24,0
148.51,146.89,316.0,Regular,0,33,3.99,1
156.31,143.78,362.0,Holiday,1,73,3.97,1
51.25,56.71,646.0,Holiday,1,176,3.64,0
82.65,82.65,561.0,Holiday,0,150,3.02,1
149.25,133.38,259.0,Regular,0,117,3.85,1
122.6,110.5,387.0,Regular,0,123,3.8,1
50.8,49.98,462.0,Regular,0,24,3.85,1
170.67,186.18,352.0,Regular,0,24,4.22,0
165.92,168.58,387.0,Weekend,1,136,3.6,1
132.26,139.52,346.0,Regular,0,64,3.54,0
59.97,53.53,434.0,Weekend,0,190,4.0,0
164.98,167.83,387.0,Holiday,0,190,4.18,1
137.56,135.45,334.0,Regular,0,135,4.13,1
167.29,173.66,529.0,Holiday,0,70,4.76,1
162.76,144.79,457.0,Holiday,1,32,4.54,0
170.45,170.18,319.0,Regular,1,92,3.1,0
127.7,119.54,368.0,Regular,0,87,4.13,1
71.05,64.1,443.0,Regular,0,88,3.84,1
150.67,169.11,365.0,Weekend,0,154,3.72,1
143.07,130.38,421.0,Weekend,1,111,4.92,0
161.34,153.79,312.0,Regular,1,123,3.91,1
75.48,75.88,410.0,Regular,1,97,4.44,1
79.25,93.77,428.0,Regular,0,189,4.93,0
183.56,180.23,274.0,Regular,1,121,3.3,1
162.5,172.25,391.0,Regular,0,24,3.11,1
186.23,200.49,380.0,Weekend,0,194,3.63,1
163.81,156.21,352.0,Regular,1,67,3.09,1
139.57,135.28,318.0,Regular,0,142,3.23,1
148.12,142.38,296.0,Regular,0,111,4.98,1
183.37,196.68,444.0,Holiday,0,194,4.92,1
136.82,118.59,272.0,Regular,0,155,4.38,1
144.86,137.2,314.0,Regular,0,168,4.51,0
73.47,80.65,389.0,Regular,0,107,3.28,1
121.09,123.71,363.0,Regular,0,137,4.19,0
157.46,154.91,417.0,Holiday,1,43,3.31,0
90.64,92.24,400.0,Weekend,0,160,3.76,0
80.34,68.24,447.0,Weekend,1,132,3.69,1
97.07,94.3,408.0,Weekend,0,162,4.23,1
86.23,86.29,395.0,Regular,0,129,3.16,1
82.24,98.28,427.0,Weekend,0,108,3.21,1
113.73,104.16,332.0,Regular,1,128,4.22,1
186.18,200.89,339.0,Weekend,1,72,4.27,0
126.06,131.83,440.0,Weekend,0,178,3.68,1
78.19,59.0,498.0,Holiday,1,70,3.29,0
61.55,70.53,493.0,Regular,1,194,4.77,1
154.42,135.85,474.0,Holiday,0,186,3.11,0
107.42,127.32,527.0,Holiday,1,136,4.43,1
173.27,188.18,387.0,Regular,0,76,3.28,1
148.93,140.82,332.0,Regular,0,197,4.27,1
169.44,159.73,332.0,Regular,0,134,4.33,0
90.79,86.05,485.0,Holiday,1,76,4.61,1
153.85,148.1,329.0,Weekend,0,54,3.79,1
89.61,84.5,435.0,Regular,1,105,3.04,0
190.86,183.59,311.0,Regular,1,154,4.62,1
145.46,150.3,310.0,Regular,0,72,3.89,0
98.68,85.25,420.0,Weekend,0,29,4.69,1
90.43,104.27,589.0,Holiday,1,58,4.55,0
78.64,91.14,480.0,Holiday,0,182,4.0,0
154.2,153.26,328.0,Regular,0,146,5.0,0
82.81,96.92,550.0,Holiday,1,78,3.92,1
139.3,129.18,369.0,Regular,1,136,4.39,0
89.7,70.4,446.0,Holiday,1,169,4.34,1
149.3,154.06,372.0,Regular,0,156,4.04,0
172.24,170.56,342.0,Holiday,0,119,4.17,0
166.7,169.39,332.0,Regular,1,27,4.6,1
164.13,180.1,555.0,Holiday,1,139,4.14,1
78.16,96.96,419.0,Regular,0,77,3.9,1
63.26,68.64,489.0,Regular,1,146,4.32,0
154.84,165.4,553.0,Holiday,0,114,3.07,0
105.25,88.6,327.0,Regular,0,169,3.22,1
114.85,101.28,389.0,Regular,0,114,3.25,0
54.67,64.0,452.0,Regular,0,187,3.85,1
88.94,86.19,384.0,Regular,1,175,4.74,1
55.05,52.89,417.0,Regular,0,193,4.29,1
181.88,174.22,424.0,Holiday,0,88,4.95,1
86.51,90.8,502.0,Holiday,1,71,3.08,0
133.6,121.01,358.0,Regular,1,30,4.44,1
55.85,60.92,463.0,Weekend,0,169,3.63,1
150.03,136.98,410.0,Weekend,1,66,3.05,1
98.45,81.01,357.0,Regular,1,108,4.65,1
184.69,177.9,322.0,Weekend,1,32,3.33,1
183.22,172.46,325.0,Regular,1,145,3.43,1
98.79,114.35,426.0,Regular,0,119,3.68,1
185.14,167.34,234.0,Regular,0,137,4.58,1
199.42,186.49,314.0,Weekend,1,192,4.25,1
173.81,175.76,336.0,Weekend,1,94,3.53,1
176.73,175.97,389.0,Weekend,0,88,3.34,0
87.35,69.19,380.0,Weekend,0,140,3.22,1
136.51,116.8,394.0,Holiday,1,97,3.3,1
60.09,79.61,505.0,Weekend,0,41,4.74,1
64.24,70.59,395.0,Regular,0,182,4.85,0
199.83,194.45,287.0,Regular,0,179,4.94,1
99.0,97.81,417.0,Regular,0,185,4.67,1
162.23,152.89,351.0,Regular,0,77,4.77,0
171.0,164.79,337.0,Weekend,0,187,4.63,1
178.7,184.67,376.0,Regular,0,40,4.92,1
199.64,214.96,354.0,Regular,1,68,4.69,1
86.22,73.59,392.0,Weekend,1,116,3.92,0
56.05,69.67,496.0,Regular,1,111,3.65,0
111.68,96.54,513.0,Holiday,1,58,4.17,0
69.51,58.11,452.0,Weekend,1,119,4.22,1
53.36,34.85,383.0,Regular,0,29,4.15,1
104.06,89.7,395.0,Regular,0,187,4.41,1
167.56,184.25,385.0,Regular,0,77,4.4,0
134.93,133.3,306.0,Regular,0,108,3.17,1
96.92,80.02,356.0,Regular,0,192,3.57,1
148.15,166.54,366.0,Regular,1,164,4.78,1
84.8,99.96,430.0,Weekend,0,140,4.18,1
52.16,62.34,418.0,Regular,0,87,3.66,1
164.65,181.99,380.0,Weekend,1,29,4.7,0
143.56,132.37,371.0,Holiday,0,136,3.5,1
164.35,177.8,382.0,Weekend,1,81,3.82,1
55.84,63.44,488.0,Regular,0,108,3.55,1
175.57,190.36,364.0,Regular,0,179,4.74,1
142.93,154.81,380.0,Regular,1,91,4.46,1
134.51,128.37,417.0,Holiday,1,189,3.92,1
143.69,154.67,408.0,Regular,0,192,4.86,0
179.66,170.16,448.0,Holiday,0,95,4.85,1
138.04,131.18,394.0,Weekend,1,168,4.42,1
137.14,121.46,289.0,Regular,0,128,4.78,1
198.6,216.0,329.0,Weekend,1,174,4.44,1
163.51,155.15,355.0,Regular,1,147,4.26,1
116.34,117.17,420.0,Holiday,0,177,3.84,1
156.11,151.76,444.0,Weekend,1,93,3.55,1
108.38,126.78,479.0,Regular,1,148,3.12,1
84.33,77.73,470.0,Holiday,0,28,4.6,1
139.53,150.67,470.0,Weekend,1,22,3.24,1
189.23,203.44,445.0,Holiday,1,132,3.82,1
189.37,186.8,328.0,Regular,0,72,3.47,1
101.29,96.41,379.0,Regular,1,189,3.91,1
129.15,139.06,346.0,Regular,0,166,3.63,1
81.75,98.26,409.0,Regular,0,25,4.66,1
199.34,209.54,281.0,Regular,1,154,4.96,1
197.17,186.25,294.0,Regular,0,190,4.88,1
147.43,162.96,438.0,Regular,1,99,4.24,1
170.66,166.17,342.0,Regular,0,55,4.96,1
157.27,160.31,413.0,Weekend,0,115,3.8,0
138.97,152.23,393.0,Regular,1,58,4.04,1
58.0,45.54,545.0,Holiday,1,62,3.51,0
118.21,129.6,573.0,Holiday,1,184,4.8,1
151.22,155.06,335.0,Regular,1,175,3.36,1
151.63,167.36,497.0,Holiday,0,69,4.22,1
105.97,92.85,347.0,Regular,1,58,4.6,1
191.25,188.08,267.0,Regular,0,149,4.19,0
75.1,88.42,466.0,Weekend,0,144,3.16,1
125.05,105.82,322.0,Regular,0,184,4.22,1
153.63,138.12,344.0,Regular,1,120,4.53,1
154.57,174.19,430.0,Weekend,0,134,3.38,0
147.3,138.51,286.0,Regular,0,38,4.47,0
91.29,110.31,486.0,Regular,0,88,4.76,1
73.43,60.73,471.0,Weekend,0,63,4.97,0
145.39,139.83,486.0,Holiday,1,160,3.82,0
139.9,150.01,444.0,Weekend,0,169,3.05,1
76.9,83.21,412.0,Weekend,0,154,3.84,1
155.77,159.02,429.0,Holiday,0,149,4.32,0
118.28,119.47,424.0,Regular,0,81,4.78,1
150.16,163.9,374.0,Weekend,0,108,4.88,1
175.61,165.0,254.0,Regular,0,152,4.82,0
75.46,73.16,472.0,Weekend,0,167,4.32,1
52.87,39.09,434.0,Weekend,0,145,4.37,1
166.87,170.7,385.0,Regular,1,73,3.0,1
141.45,131.48,307.0,Regular,1,95,3.73,0
154.95,148.3,337.0,Regular,0,183,4.81,1
175.72,174.57,376.0,Weekend,0,163,4.38,1
170.42,151.49,348.0,Regular,1,76,3.94,1
194.14,177.82,338.0,Weekend,0,83,3.21,1
130.39,137.83,373.0,Holiday,0,157,3.49,1
123.27,120.43,374.0,Weekend,0,118,4.11,1
110.28,124.87,412.0,Regular,1,121,4.8,0
73.05,80.84,508.0,Holiday,1,118,3.19,1
135.89,116.22,311.0,Regular,0,70,3.31,1
91.55,96.22,391.0,Regular,0,46,4.31,0
188.2,171.95,280.0,Regular,0,154,3.59,1
137.48,148.72,375.0,Weekend,0,110,3.34,0
138.93,158.59,449.0,Weekend,0,60,3.36,1
103.24,104.49,438.0,Weekend,1,137,3.99,1
57.8,65.11,494.0,Weekend,0,145,4.17,1
54.76,44.25,445.0,Regular,0,116,4.81,0
113.5,111.0,400.0,Regular,0,140,4.06,1
62.68,76.93,458.0,Regular,0,160,4.38,0
141.03,127.72,327.0,Regular,1,136,3.36,0
182.15,172.77,296.0,Regular,0,85,4.43,0
182.44,180.25,353.0,Weekend,0,150,4.3,0
148.86,157.35,337.0,Regular,0,30,3.43,0
81.68,76.72,375.0,Weekend,0,152,4.34,1
179.45,196.56,375.0,Regular,1,79,3.42,1
182.91,166.69,277.0,Regular,0,149,4.19,1
79.5,74.33,378.0,Regular,0,111,4.34,1
160.61,168.97,360.0,Weekend,0,96,4.39,0
92.98,82.02,352.0,Regular,1,123,4.82,0
170.4,176.65,317.0,Regular,1,83,4.9,1
199.59,186.15,310.0,Regular,1,160,4.62,1
54.5,36.74,399.0,Regular,0,73,4.76,1
184.6,169.45,299.0,Holiday,1,159,3.04,1
143.39,160.59,441.0,Weekend,0,165,3.73,0
196.01,198.08,275.0,Regular,0,37,3.08,1
119.75,131.61,389.0,Regular,1,164,3.45,1
177.11,170.41,338.0,Regular,0,186,3.76,1
59.36,63.07,456.0,Weekend,0,105,4.74,0
100.29,100.09,530.0,Holiday,0,160,4.02,0
60.05,77.88,511.0,Weekend,0,64,4.3,1
196.3,206.2,351.0,Weekend,0,147,3.73,1
172.55,181.77,383.0,Weekend,1,121,4.21,1
177.88,159.74,373.0,Holiday,0,136,4.63,1
190.69,192.68,347.0,Regular,1,166,3.6,1
62.77,61.45,394.0,Regular,1,166,4.86,1
107.84,124.95,504.0,Weekend,0,40,3.43,0
60.66,50.95,463.0,Regular,0,43,4.84,1
81.62,72.41,395.0,Regular,1,177,3.06,1
84.4,80.86,441.0,Weekend,1,67,4.09,1
120.37,110.1,302.0,Regular,0,182,4.97,0
90.28,75.45,352.0,Regular,0,129,4.22,1
65.15,79.44,589.0,Holiday,1,78,4.11,1
75.12,77.45,449.0,Holiday,0,36,4.36,0
72.09,86.55,536.0,Weekend,1,67,3.58,1
195.96,209.21,315.0,Regular,0,74,3.11,1
163.89,155.18,383.0,Weekend,1,156,3.5,1
195.16,197.07,315.0,Weekend,0,96,3.35,1
115.96,99.29,333.0,Regular,1,33,4.85,0
91.76,108.37,458.0,Holiday,1,173,4.7,1
169.74,165.91,322.0,Regular,0,199,3.64,0
98.94,94.69,466.0,Weekend,1,104,4.67,1
94.91,87.02,404.0,Regular,0,63,3.42,0
84.88,83.3,480.0,Holiday,0,158,3.4,1
69.45,59.52,485.0,Weekend,1,70,4.54,1
88.47,83.46,364.0,Weekend,0,189,3.65,1
103.3,115.3,356.0,Regular,0,182,3.13,1
151.1,164.47,442.0,Holiday,0,83,4.44,1
59.38,51.55,431.0,Regular,0,114,4.98,0
81.58,80.34,419.0,Regular,1,165,4.13,1
171.35,186.31,297.0,Regular,0,161,3.53,1
72.04,54.15,390.0,Weekend,0,139,3.75,1
101.4,116.96,392.0,Regular,0,68,4.3,1
179.7,168.47,295.0,Regular,0,164,4.4,1
73.24,80.38,461.0,Weekend,0,168,4.77,1
62.41,65.71,466.0,Regular,1,161,4.82,0
122.68,124.8,410.0,Regular,0,22,4.72,0
95.36,109.74,368.0,Regular,0,178,4.3,1
134.51,118.57,381.0,Weekend,1,66,3.9,1
170.57,164.45,273.0,Regular,0,191,4.36,1
70.57,72.1,456.0,Weekend,0,36,4.33,1
137.1,149.56,472.0,Weekend,1,100,3.44,0
125.83,114.48,469.0,Holiday,0,46,4.02,0
71.61,83.73,472.0,Weekend,0,90,3.42,1
143.6,139.59,323.0,Regular,0,109,4.8,1
91.05,78.6,411.0,Regular,0,149,3.65,1
123.18,133.53,443.0,Weekend,0,99,4.61,1
62.34,45.98,438.0,Weekend,1,128,3.75,1
118.94,119.53,400.0,Weekend,0,106,4.53,0
95.97,78.52,347.0,Regular,1,25,3.44,1
173.36,167.61,339.0,Regular,1,120,4.53,0
58.55,62.59,485.0,Weekend,1,165,3.36,1
112.79,115.04,361.0,Regular,0,74,3.98,1
118.76,114.95,407.0,Weekend,0,86,3.23,1
158.75,155.91,347.0,Regular,0,166,4.06,1
136.14,125.21,328.0,Regular,1,93,4.64,1
150.08,148.32,407.0,Weekend,0,158,4.51,1
166.56,184.69,360.0,Regular,1,115,3.1,1
179.33,193.35,414.0,Weekend,0,184,3.98,0
97.08,82.89,357.0,Weekend,1,105,4.7,0
130.7,111.89,292.0,Regular,0,151,4.3,0
176.02,193.36,343.0,Regular,1,32,3.12,0
198.42,199.49,354.0,Weekend,0,89,3.65,0
183.43,184.94,321.0,Regular,1,112,4.11,1
105.72,116.95,406.0,Regular,0,149,3.35,1
79.27,71.86,439.0,Weekend,1,108,4.36,1
123.41,122.69,360.0,Weekend,1,179,4.27,0
161.25,179.99,378.0,Regular,0,82,3.4,0
123.89,130.77,360.0,Regular,0,79,4.1,1
122.48,108.63,425.0,Holiday,0,173,4.62,1
175.73,161.06,276.0,Regular,0,169,3.75,1
104.21,92.38,347.0,Regular,1,93,3.49,1
178.97,189.64,330.0,Weekend,0,151,4.4,1
111.02,102.84,330.0,Regular,0,163,3.14,1
99.23,80.09,506.0,Holiday,1,82,4.67,1
118.1,135.87,389.0,Weekend,0,189,4.89,0
164.37,151.16,298.0,Regular,1,180,4.93,1
68.9,49.28,414.0,Regular,0,160,3.87,1
79.46,68.95,368.0,Weekend,0,65,4.25,0
192.72,182.12,300.0,Regular,0,160,4.71,1
76.32,73.2,405.0,Regular,0,52,3.45,1
135.16,151.97,445.0,Weekend,0,142,3.06,0
136.9,152.06,507.0,Holiday,0,33,3.77,1
123.44,121.72,337.0,Regular,0,27,4.77,1
146.71,143.15,382.0,Regular,0,105,4.01,1
84.47,86.67,516.0,Holiday,0,193,4.06,1
132.9,122.64,366.0,Holiday,0,145,4.38,0
105.83,87.91,431.0,Weekend,1,148,4.15,1
149.25,166.82,389.0,Weekend,1,78,3.11,1
71.18,58.65,429.0,Regular,1,79,4.12,1
135.63,123.57,421.0,Weekend,1,68,4.3,0
77.79,76.69,469.0,Weekend,1,99,4.28,1
91.8,91.46,413.0,Regular,0,112,4.46,1
82.81,63.54,433.0,Holiday,0,80,4.04,1
77.43,63.34,406.0,Weekend,0,135,4.8,1
173.86,168.98,377.0,Regular,1,42,3.93,0
92.86,100.21,431.0,Regular,1,152,4.04,1
189.07,178.21,295.0,Regular,0,104,4.56,0
195.49,192.41,328.0,Weekend,0,139,4.67,1
135.69,137.98,527.0,Holiday,1,147,4.3,1
71.45,86.99,492.0,Regular,0,69,3.25,0
106.18,99.23,314.0,Regular,0,183,3.66,1
169.66,155.0,424.0,Holiday,0,167,3.04,1
105.11,104.68,469.0,Weekend,1,62,3.59,0
63.05,72.92,393.0,Regular,0,155,4.14,1
133.52,117.91,410.0,Weekend,0,188,4.61,1
176.77,173.76,365.0,Weekend,0,44,4.17,0
169.39,150.1,270.0,Weekend,0,135,3.08,1
76.27,57.61,367.0,Regular,0,26,3.52,0
150.91,150.23,352.0,Regular,0,134,4.16,1
83.08,75.0,374.0,Regular,0,105,4.42,0
82.73,96.54,513.0,Weekend,0,180,4.73,0
181.11,185.2,396.0,Holiday,0,57,4.94,0
87.45,85.61,488.0,Weekend,0,31,4.78,0
89.49,85.8,405.0,Regular,1,143,3.93,1
50.1,49.99,439.0,Regular,0,63,4.49,1
180.6,162.22,242.0,Regular,0,72,3.48,1
168.89,184.6,448.0,Weekend,1,33,3.13,1
144.1,164.03,369.0,Regular,0,111,3.11,0
162.54,149.8,275.0,Regular,0,71,3.48,1
72.81,57.62,430.0,Holiday,0,199,3.08,1
118.75,104.49,416.0,Weekend,1,65,4.7,1
102.68,109.12,365.0,Regular,1,188,3.98,1
64.07,70.52,429.0,Regular,0,149,4.62,0
122.92,136.84,496.0,Weekend,1,196,4.88,0
188.11,198.18,320.0,Regular,0,119,4.99,0
56.01,54.0,401.0,Regular,1,129,4.87,1
93.72,98.23,437.0,Weekend,0,47,4.43,0
81.13,88.66,446.0,Holiday,1,130,3.88,1
85.72,86.23,498.0,Holiday,0,51,4.2,0
186.27,185.29,325.0,Weekend,0,111,4.63,1
120.21,126.01,438.0,Holiday,0,95,4.8,1
119.94,122.24,497.0,Weekend,1,41,4.91,1
164.09,169.84,347.0,Regular,1,189,4.46,1
73.17,77.69,413.0,Regular,0,131,4.08,1
123.09,131.86,440.0,Regular,1,176,4.94,1
114.5,120.21,558.0,Holiday,1,123,4.92,1
139.54,140.33,401.0,Weekend,1,87,3.96,0
199.93,207.21,376.0,Weekend,0,180,4.3,1
165.42,163.4,288.0,Regular,0,193,4.62,0
109.68,99.35,498.0,Holiday,0,156,3.87,1
174.13,154.19,361.0,Weekend,0,57,4.66,1
75.61,78.0,482.0,Regular,1,99,3.22,1
54.57,58.2,479.0,Regular,1,45,3.96,1
80.67,99.55,471.0,Regular,1,62,3.97,0
101.06,95.52,391.0,Weekend,0,46,4.37,1
126.59,122.35,444.0,Weekend,1,30,3.23,1
142.27,130.34,304.0,Regular,0,126,3.21,1
186.59,169.41,283.0,Regular,1,173,4.8,1
126.48,137.39,460.0,Weekend,0,97,3.61,0
125.19,115.18,481.0,Holiday,1,76,3.65,0
57.54,61.89,429.0,Regular,1,20,4.55,1
55.24,62.75,467.0,Regular,1,30,3.83,1
132.67,131.52,317.0,Regular,0,177,4.67,1
115.73,130.78,369.0,Regular,0,107,3.8,0
175.88,173.63,277.0,Regular,0,151,4.52,0
74.1,65.5,490.0,Weekend,0,105,4.05,1
53.75,69.59,556.0,Holiday,1,129,4.87,1
117.36,131.82,463.0,Regular,1,91,3.65,1
85.62,72.18,425.0,Weekend,0,130,3.73,1
57.44,38.48,350.0,Regular,0,52,4.94,1
158.69,142.29,264.0,Regular,1,180,4.48,0
66.74,58.2,371.0,Regular,0,93,4.55,1
141.25,160.14,416.0,Regular,0,85,3.59,0
92.16,94.5,410.0,Weekend,1,127,4.06,1
76.02,70.95,412.0,Weekend,1,23,3.63,1
106.96,122.51,490.0,Weekend,0,198,3.52,1
170.22,168.34,281.0,Regular,0,174,4.07,1
108.81,101.42,471.0,Holiday,0,52,4.98,0
162.62,180.26,344.0,Regular,0,124,3.43,0
68.82,82.8,484.0,Regular,0,145,3.49,1
165.92,179.66,372.0,Regular,0,103,3.49,1
85.54,86.03,441.0,Weekend,1,96,4.58,0
151.61,163.19,438.0,Weekend,1,102,4.02,1
134.87,122.04,427.0,Weekend,1,51,3.77,0
189.37,192.3,434.0,Holiday,0,135,4.69,1
108.1,127.45,481.0,Weekend,0,175,3.59,1
59.92,51.56,460.0,Holiday,1,38,3.78,0
52.87,64.65,443.0,Regular,1,178,3.15,0
174.03,173.65,364.0,Weekend,1,72,3.24,1
128.71,110.3,447.0,Holiday,1,107,3.27,1
166.29,176.81,394.0,Regular,1,179,3.69,1
85.16,71.91,351.0,Regular,0,28,4.05,0
101.76,107.02,381.0,Regular,0,198,3.0,1
54.52,37.94,455.0,Weekend,0,102,3.38,1
194.22,212.1,341.0,Regular,1,170,3.35,0
150.18,141.85,285.0,Regular,0,44,3.51,1
189.98,179.04,254.0,Regular,1,193,3.33,1
89.82,74.99,347.0,Weekend,0,191,3.39,1
141.72,159.56,410.0,Regular,1,137,4.97,1
151.77,160.25,369.0,Weekend,0,86,4.19,0
97.63,107.3,375.0,Regular,0,146,4.53,1
177.22,177.19,369.0,Weekend,1,175,4.64,0
192.07,191.06,327.0,Regular,0,97,4.34,0
182.73,167.13,240.0,Regular,0,171,4.41,1
160.86,163.25,509.0,Holiday,0,75,4.26,1
91.62,81.5,358.0,Regular,1,69,4.3,1
92.24,111.33,540.0,Holiday,1,120,4.86,1
194.5,206.37,413.0,Weekend,1,22,3.37,1
51.54,48.06,473.0,Weekend,1,42,3.55,1
157.41,143.46,345.0,Regular,1,181,3.19,1
155.94,167.35,344.0,Weekend,0,28,4.67,1
143.4,128.29,362.0,Regular,0,101,3.9,0
198.52,186.09,264.0,Regular,0,78,4.81,1
96.78,85.24,375.0,Regular,0,85,3.82,1
101.0,103.27,433.0,Regular,1,169,3.89,1
61.84,73.32,473.0,Weekend,0,134,3.9,1
116.42,108.99,403.0,Weekend,0,54,4.22,0
89.16,72.54,467.0,Holiday,0,178,4.53,1
101.51,100.09,397.0,Regular,0,97,3.7,1
175.19,185.11,482.0,Holiday,1,128,4.26,1
190.32,179.19,366.0,Weekend,0,67,3.41,1
77.86,66.66,416.0,Regular,1,72,4.11,1
105.88,123.77,467.0,Weekend,0,94,4.09,1
189.29,207.46,327.0,Regular,1,51,4.78,1
59.27,78.89,544.0,Weekend,0,107,4.79,0
63.85,76.16,545.0,Holiday,0,159,3.97,1
74.42,61.95,432.0,Weekend,1,81,3.05,1
139.28,127.76,399.0,Weekend,0,22,4.69,1
72.57,66.18,394.0,Regular,0,25,3.0,1
195.21,187.94,317.0,Weekend,0,146,3.96,1
117.01,135.27,459.0,Weekend,0,131,3.04,1
125.23,136.79,422.0,Regular,1,31,3.71,1
87.0,95.96,414.0,Regular,0,72,4.27,1
120.64,108.08,354.0,Regular,1,167,3.74,1
149.29,165.67,403.0,Regular,0,153,4.85,0
162.68,175.79,352.0,Regular,0,103,4.28,1
163.08,149.63,351.0,Weekend,0,161,4.29,1
136.68,151.53,369.0,Regular,1,188,3.75,1
185.65,176.54,293.0,Regular,0,68,3.08,1
172.61,155.85,338.0,Weekend,1,127,4.48,1
163.56,169.83,368.0,Weekend,0,103,4.43,1
58.34,64.49,519.0,Weekend,1,123,4.06,1
51.03,34.83,582.0,Holiday,1,114,3.83,1
81.87,74.62,451.0,Holiday,0,50,4.08,1
149.53,169.24,488.0,Holiday,1,175,4.49,1
111.68,118.82,441.0,Regular,0,31,4.43,1
110.36,119.56,381.0,Regular,0,35,4.32,1
182.69,171.2,270.0,Regular,0,182,4.81,1
184.33,167.49,267.0,Regular,1,63,4.22,1
186.38,177.45,370.0,Holiday,0,87,3.03,0
97.08,87.04,342.0,Regular,0,157,4.24,1
153.66,143.04,360.0,Regular,1,22,4.23,1
90.74,78.46,550.0,Holiday,0,50,3.14,1
78.59,81.58,535.0,Holiday,0,199,3.86,1
77.69,70.82,483.0,Weekend,1,135,4.3,1
101.32,114.13,550.0,Holiday,0,24,4.41,1
114.49,101.85,441.0,Weekend,0,24,4.79,0
174.64,173.23,413.0,Holiday,1,85,4.68,1
67.98,48.53,401.0,Weekend,0,34,3.23,1
160.24,159.51,358.0,Weekend,0,168,4.22,1
129.72,111.95,329.0,Regular,0,120,4.19,1
93.19,112.3,483.0,Weekend,1,30,3.61,1
123.92,135.55,443.0,Weekend,0,61,3.37,1
94.99,94.6,416.0,Regular,0,85,3.4,1
139.41,122.88,358.0,Regular,0,113,3.36,1
115.08,118.77,377.0,Weekend,0,80,4.61,1
74.66,85.01,410.0,Regular,1,79,3.3,1
67.49,55.12,492.0,Weekend,0,161,3.53,0
132.0,134.73,458.0,Holiday,1,139,3.44,1
185.36,197.93,329.0,Weekend,0,152,4.43,1
101.59,112.32,390.0,Regular,0,50,3.32,1
159.95,172.07,394.0,Weekend,0,67,3.05,0
148.8,163.97,385.0,Regular,0,51,3.75,0
189.73,207.24,328.0,Weekend,0,76,3.61,1
173.15,169.37,290.0,Regular,1,181,3.8,1
134.99,137.74,394.0,Weekend,1,114,4.51,1
148.55,160.18,329.0,Weekend,0,174,3.02,1
184.76,192.64,291.0,Regular,1,101,3.08,1
109.93,129.75,459.0,Regular,1,24,3.51,1
99.02,79.57,391.0,Weekend,0,36,4.78,0
51.62,45.83,376.0,Regular,0,136,3.34,1
173.98,165.22,306.0,Regular,1,185,4.99,1
170.15,160.64,360.0,Weekend,0,142,4.61,0
65.67,54.57,401.0,Regular,1,67,3.91,0
136.53,144.89,369.0,Regular,1,68,4.5,0
119.6,102.99,345.0,Weekend,0,188,4.04,0
67.81,77.47,582.0,Holiday,1,41,4.13,1
197.09,204.82,328.0,Regular,0,38,4.16,1
82.2,72.24,469.0,Holiday,0,132,4.3,0
60.09,50.2,428.0,Weekend,0,120,3.12,0
139.23,144.38,392.0,Weekend,0,149,4.23,1
160.83,171.32,394.0,Regular,0,52,4.43,1
54.87,69.93,605.0,Holiday,0,108,3.62,1
148.81,162.89,389.0,Regular,1,153,4.96,1
